People,Lat,Lon,nearest_ppv
4751,2.893647554,101.7353791,0
4752,2.908664688,101.6952444,0
4753,2.943974986,101.6408752,31
4754,2.948955518,101.6948182,58
4755,2.867201215,101.7221231,97
4756,2.899609978,101.7074036,0
4757,2.95722614,101.6244256,31
4758,2.875303314,101.6419279,44
4759,2.971630012,101.6000344,31
4760,2.962878029,101.6480154,2
4761,2.984739371,101.7474391,92
4762,2.909823324,101.6321453,44
4763,2.923131745,101.6006894,44
4764,2.966329205,101.6791753,40
4765,2.855192218,101.7164898,97
4766,3.004559981,101.6434587,2
4767,2.905268216,101.6729298,0
4768,2.878778977,101.6963062,0
4769,2.9976236,101.692425,40
4770,2.97233662,101.6032302,31
4771,3.024687781,101.6891328,40
4772,2.975649272,101.6430177,2
4773,2.862583089,101.6927876,0
4774,3.01902341,101.6224589,19
4775,2.880419848,101.7034237,0
4776,2.852844558,101.71598,97
4777,2.972861617,101.7187355,92
4778,3.013491281,101.743315,39
4779,2.987569633,101.7053049,40
4780,2.974867272,101.6369141,19
4781,2.999943626,101.6795361,40
4782,3.021121445,101.6987595,40
4783,3.03205068,101.701169,40
4784,2.874933527,101.7116292,0
4785,2.853869757,101.6741071,0
4786,2.954638591,101.7249083,58
4787,2.922462772,101.6899922,0
4788,2.945821517,101.6666652,40
4789,2.954501907,101.7456206,58
4790,2.99383955,101.6843664,40
4791,2.995523183,101.6160779,19
4792,2.979781799,101.7396893,92
4793,2.878014802,101.6579767,0
4794,2.953205981,101.5916068,31
4795,2.928247827,101.6502318,44
4796,3.00110005,101.6135821,19
4797,3.008503772,101.6984177,40
4798,3.039027339,101.6699014,5
4799,2.957422366,101.5932822,31
4800,3.016812584,101.6292184,19
4801,2.867462345,101.7432481,97
4802,2.85710564,101.6672049,0
4803,2.95640364,101.6660374,40
4804,2.919888523,101.672421,0
4805,2.982820238,101.7216954,92
4806,2.936772311,101.666315,0
4807,2.991293058,101.5942764,71
4808,2.983818997,101.7098811,40
4809,2.963349723,101.7089167,58
4810,2.860742353,101.6410941,0
4811,2.972665779,101.6050444,31
4812,2.885667014,101.7339125,0
4813,2.925737614,101.677647,0
4814,2.928843823,101.6186436,44
4815,2.959480799,101.6412367,19
4816,2.921283851,101.690883,0
4817,2.891061267,101.6896965,0
4818,2.887324021,101.603361,44
4819,2.976618135,101.6013002,31
4820,3.011809187,101.7324346,39
4821,2.907566884,101.6831218,0
4822,2.899133405,101.6527576,0
4823,2.965310572,101.7164135,58
4824,2.88317626,101.6669155,0
4825,2.924414416,101.5997058,44
4826,3.031564512,101.6038752,19
4827,3.023699203,101.7414694,39
4828,2.884290376,101.6061377,44
4829,2.909809777,101.6587459,0
4830,2.994192986,101.6822589,40
4831,3.019909623,101.6467825,2
4832,2.945744578,101.7143422,58
4833,2.974369621,101.7348208,92
4834,2.91085634,101.5923973,44
4835,2.881843581,101.734049,0
4836,3.037170323,101.6644337,5
4837,3.025118797,101.7045468,40
4838,2.989036475,101.6974903,40
4839,2.905791191,101.6498786,44
4840,2.974162805,101.7346634,92
4841,2.968890486,101.6644082,70
4842,2.883836794,101.6471994,0
4843,2.989439296,101.6403856,2
4844,3.005017128,101.5972337,71
4845,3.02119238,101.6753324,70
4846,3.009268095,101.6973637,40
4847,2.851967066,101.5959163,44
4848,3.034606938,101.6275879,5
4849,2.941855558,101.6090009,31
4850,2.976248581,101.730127,92
4851,3.030827126,101.6049002,19
4852,2.942857418,101.6468903,44
4853,2.936033575,101.6607237,44
4854,3.02507566,101.699305,40
4855,2.884190929,101.728668,0
4856,2.971072545,101.5946325,31
4857,2.967035918,101.5952248,31
4858,2.866033064,101.6334114,44
4859,2.963248754,101.6403242,19
4860,2.860564788,101.7067363,97
4861,2.994535105,101.6868607,40
4862,2.908273232,101.6054813,44
4863,2.948591475,101.6178889,31
4864,2.905198368,101.6798484,0
4865,2.949899979,101.590172,31
4866,2.885522276,101.7236921,0
4867,3.002924854,101.7417733,92
4868,2.98442469,101.6327487,19
4869,2.903428402,101.5924525,44
4870,2.971776491,101.6535001,70
4871,2.913921175,101.642976,44
4872,2.990749279,101.7233555,40
4873,3.024546883,101.7093538,40
4874,3.011677511,101.58992,71
4875,2.900944303,101.675348,0
4876,2.97243087,101.6731351,40
4877,2.861056822,101.7002339,0
4878,2.985953021,101.6884474,40
4879,2.947066161,101.6751083,40
4880,2.860242081,101.6025749,44
4881,2.862340603,101.7146591,97
4882,2.902743652,101.7210891,0
4883,2.984546983,101.6113003,19
4884,2.95564189,101.708631,58
4885,3.023752736,101.7072901,40
4886,2.934530538,101.6676174,0
4887,2.864056903,101.6025139,44
4888,2.917268763,101.6576505,0
4889,3.013829464,101.5964672,19
4890,2.999242286,101.7257117,40
4891,2.933032805,101.7120767,58
4892,2.892489138,101.6000925,44
4893,2.906068569,101.7189479,0
4894,2.981733929,101.6439495,2
4895,2.898243816,101.6916371,0
4896,3.009452641,101.7110401,40
4897,2.961954934,101.590297,31
4898,2.985594773,101.7510305,92
4899,2.989774348,101.7352349,92
4900,3.011861406,101.673026,70
4901,2.895098193,101.6423248,44
4902,3.001030041,101.6914006,40
4903,3.029755594,101.6998829,40
4904,2.968807056,101.6059314,31
4905,2.851598955,101.5976711,44
4906,2.950868175,101.6284435,31
4907,2.886431353,101.6674583,0
4908,2.860956067,101.6543743,0
4909,2.990048736,101.6438483,2
4910,2.912221748,101.7466414,58
4911,2.988981706,101.6766411,40
4912,2.959534239,101.6792816,40
4913,2.903611853,101.6055532,44
4914,2.909865037,101.6761206,0
4915,2.995375577,101.7241382,40
4916,2.954747244,101.7023448,58
4917,2.94941971,101.7096691,58
4918,2.917214661,101.7015916,0
4919,2.853899509,101.7087038,97
4920,2.857708987,101.6895293,0
4921,2.924815905,101.6405715,44
4922,2.90026972,101.6713519,0
4923,2.872378901,101.591015,44
4924,2.883536833,101.6052796,44
4925,2.945682609,101.66498,40
4926,2.914305793,101.6510489,44
4927,2.962091374,101.6832545,40
4928,2.953523974,101.7352899,58
4929,2.912084325,101.7507284,58
4930,2.922898233,101.742035,58
4931,2.980927718,101.6070359,71
4932,2.920899081,101.7042788,0
4933,3.002930288,101.6565978,70
4934,2.87303659,101.6378945,44
4935,2.990421231,101.6427357,2
4936,2.97909764,101.6940332,40
4937,2.878250625,101.6631801,0
4938,2.980986012,101.6872075,40
4939,2.995965354,101.7448144,92
4940,2.994325127,101.7232298,40
4941,2.974427355,101.6030585,31
4942,2.902244816,101.6124425,44
4943,2.85731621,101.7233304,97
4944,3.040123997,101.6913277,40
4945,2.995476149,101.6079797,19
4946,2.926955068,101.6107792,44
4947,3.022203286,101.7303597,15
4948,2.969430116,101.6193317,19
4949,2.889979161,101.5930436,44
4950,2.98779078,101.6162335,19
4951,2.888060081,101.6976689,0
4952,2.856938955,101.687345,0
4953,3.022555921,101.7492746,39
4954,2.859764435,101.6676323,0
4955,3.034261752,101.6679618,70
4956,2.906181166,101.7042024,0
4957,2.958243705,101.6479116,2
4958,2.937258999,101.6538778,44
4959,2.975717282,101.661693,70
4960,2.907363671,101.5924569,44
4961,2.908076209,101.6492893,44
4962,2.857947956,101.6363508,44
4963,2.869153789,101.7387699,97
4964,2.957613146,101.6447245,19
4965,3.016892887,101.7364817,39
4966,3.000698011,101.7134267,40
4967,3.008732731,101.7011577,40
4968,2.867765928,101.6963358,0
4969,2.906849975,101.727764,0
4970,2.898203945,101.6189126,44
4971,2.900732814,101.6178997,44
4972,2.923663533,101.676447,0
4973,2.976956841,101.6014359,31
4974,3.039135523,101.7466361,15
4975,2.884828116,101.623545,44
4976,2.894718379,101.6742004,0
4977,2.955735573,101.6386382,19
4978,2.912617143,101.598848,44
4979,2.996940746,101.6666916,70
4980,2.874628857,101.7472328,97
4981,2.890234244,101.7009531,0
4982,3.008584879,101.6925038,40
4983,3.03102409,101.6203083,19
4984,2.962476389,101.6967395,40
4985,2.863557078,101.7105118,97
4986,2.961537725,101.6570593,70
4987,2.929164323,101.592792,44
4988,2.930853226,101.6103072,44
4989,2.953973539,101.7038906,58
4990,3.025151691,101.7415734,39
4991,2.856497789,101.6053964,44
4992,2.931823503,101.6641964,0
4993,2.864337654,101.7224193,97
4994,2.922708695,101.6553945,44
4995,2.927082627,101.6394017,44
4996,2.925597013,101.6458707,44
4997,2.878729221,101.5906854,44
4998,2.889246318,101.7077632,0
4999,2.959901359,101.6734456,40
5000,3.019235928,101.5906472,71
5001,2.914490069,101.6521017,44
5002,2.949910642,101.7145776,58
5003,2.917574823,101.6736543,0
5004,2.868843342,101.6432547,0
5005,2.936651482,101.654555,44
5006,2.904161995,101.6250811,44
5007,2.991666029,101.6079456,19
5008,2.875769593,101.6862279,0
5009,2.920492109,101.6820178,0
5010,2.910820845,101.6526974,44
5011,2.944722843,101.7172865,58
5012,3.026940759,101.6770224,70
5013,2.8785026,101.592967,44
5014,2.99504248,101.7289536,92
5015,2.878105097,101.6681292,0
5016,2.981722984,101.6319986,19
5017,2.919729956,101.7113198,58
5018,2.875845331,101.642831,44
5019,2.914226175,101.6478078,44
5020,3.007774234,101.6112755,19
5021,2.969445823,101.6250296,19
5022,2.914669745,101.6482784,44
5023,2.962038516,101.6340131,19
5024,2.87274996,101.6630574,0
5025,2.875404017,101.6857847,0
5026,2.90511869,101.7058631,0
5027,3.022783551,101.6114443,19
5028,2.888038841,101.7488157,0
5029,2.939587368,101.626406,44
5030,2.902455469,101.7351174,58
5031,2.960287702,101.626667,31
5032,2.929357273,101.6491475,44
5033,2.979167192,101.6200109,19
5034,2.892143041,101.7330061,0
5035,2.905871273,101.7154114,0
5036,3.008841182,101.6967857,40
5037,2.990023612,101.6221752,19
5038,2.920633917,101.7068562,0
5039,2.923206007,101.6069777,44
5040,2.890808159,101.610216,44
5041,3.000332459,101.662447,70
5042,2.887625141,101.664718,0
5043,2.994443514,101.6687333,70
5044,3.039864488,101.6947689,40
5045,2.955794826,101.6567729,70
5046,2.959821679,101.6330887,19
5047,2.917315936,101.6649193,0
5048,2.948656222,101.6307466,31
5049,2.89454769,101.634028,44
5050,2.905745743,101.7250464,0
5051,2.899172271,101.7164057,0
5052,2.895575311,101.6687734,0
5053,2.944365534,101.7291532,58
5054,2.976239449,101.7165356,40
5055,3.024414454,101.6052624,19
5056,3.028486652,101.6895242,40
5057,3.011682646,101.6092614,19
5058,2.893244363,101.7457939,0
5059,2.902391323,101.7342512,0
5060,2.863843735,101.5971586,44
5061,2.894804468,101.701698,0
5062,2.892647262,101.7512192,58
5063,2.896515689,101.6095146,44
5064,2.902571698,101.6125504,44
5065,2.905454818,101.6187406,44
5066,3.037589536,101.6685662,5
5067,3.038872788,101.6011719,19
5068,3.000450273,101.6704616,70
5069,2.891667738,101.7149852,0
5070,3.007388687,101.6611292,70
5071,2.852188108,101.716829,97
5072,2.958386801,101.6554085,70
5073,2.908313257,101.6585448,0
5074,2.997674707,101.6208427,19
5075,2.866410636,101.6857829,0
5076,3.016956618,101.6404965,2
5077,2.952723734,101.6045973,31
5078,2.940704761,101.6770946,40
5079,2.903352338,101.7463646,58
5080,3.036215004,101.7031382,40
5081,2.855386406,101.6325784,44
5082,2.977685198,101.6153949,19
5083,2.929023946,101.6616246,0
5084,2.868982424,101.6679521,0
5085,3.010376788,101.6163501,19
5086,2.889553651,101.6797776,0
5087,2.977404645,101.6693009,40
5088,3.037964479,101.6475429,5
5089,2.888788328,101.6074426,44
5090,2.937760336,101.6205193,44
5091,2.941514938,101.7304239,58
5092,2.877030952,101.6400596,44
5093,2.886736062,101.6839478,0
5094,2.914082004,101.7473995,58
5095,2.926848692,101.6274599,44
5096,2.87196334,101.622505,44
5097,2.959397133,101.6438551,19
5098,3.018320104,101.7061236,40
5099,3.01017971,101.7512876,39
5100,3.011857166,101.6334458,2
5101,2.993972985,101.7080466,40
5102,2.856068822,101.7235009,97
5103,2.903987533,101.6595008,0
5104,2.954413837,101.6908882,40
5105,2.953481251,101.7191752,58
5106,2.895107005,101.6530896,0
5107,2.908569135,101.6404437,44
5108,3.006246384,101.6515456,70
5109,3.016401267,101.7202184,40
5110,2.918427533,101.5984659,44
5111,2.966608061,101.6602298,70
5112,3.036647751,101.6299214,5
5113,3.035337564,101.5946341,19
5114,2.94517839,101.7451226,58
5115,2.885587375,101.6736378,0
5116,3.005716784,101.6699597,70
5117,2.910731433,101.6626347,0
5118,3.031887062,101.6047062,19
5119,2.859273023,101.6926496,0
5120,2.899461321,101.634987,44
5121,2.891139218,101.6793477,0
5122,2.905829399,101.6521919,44
5123,2.970693576,101.7281541,58
5124,2.953874729,101.7223927,58
5125,2.870217182,101.746079,97
5126,2.91974067,101.7036986,0
5127,2.948991962,101.6070137,31
5128,3.025171443,101.746512,39
5129,2.946055557,101.7456455,58
5130,3.028985084,101.7006159,40
5131,2.9494092,101.7372863,58
5132,3.035373308,101.604205,19
5133,2.873951912,101.6913492,0
5134,2.890392553,101.6715322,0
5135,2.999828096,101.7099086,40
5136,2.957584449,101.6533944,70
5137,2.972046723,101.6985545,40
5138,2.998095527,101.6587267,70
5139,2.884493895,101.6623543,0
5140,2.966293626,101.6725297,40
5141,2.931564923,101.6788932,0
5142,2.946598259,101.697861,58
5143,2.882374843,101.613101,44
5144,2.932663983,101.686629,0
5145,2.959664221,101.7411567,58
5146,3.033690355,101.6665104,70
5147,2.988802696,101.7173774,40
5148,3.037578216,101.719611,15
5149,2.902154562,101.6202945,44
5150,2.904211509,101.5968965,44
5151,3.016903802,101.6524062,70
5152,2.898992536,101.7085258,0
5153,2.900643458,101.6144177,44
5154,2.985158426,101.6260276,19
5155,2.917655701,101.693175,0
5156,2.989624303,101.6804569,40
5157,2.995827029,101.7359478,92
5158,2.923057099,101.7249129,58
5159,2.856825073,101.7175515,97
5160,2.943821891,101.6710053,40
5161,2.973815147,101.6056012,31
5162,2.996612457,101.7276699,92
5163,2.931913162,101.6213858,44
5164,3.003722812,101.7146034,40
5165,2.859206024,101.7091669,97
5166,2.978750053,101.7414912,92
5167,2.921997922,101.7390785,58
5168,3.034935348,101.6173433,19
5169,2.865862377,101.7043113,0
5170,2.92068812,101.6089925,44
5171,2.936024876,101.700847,58
5172,2.948081913,101.7338292,58
5173,2.992453456,101.6173916,19
5174,2.985338432,101.6368562,19
5175,2.952888842,101.7007998,58
5176,2.947102434,101.7343649,58
5177,2.912661609,101.6204258,44
5178,2.895283117,101.6521858,0
5179,2.874976602,101.7249671,0
5180,2.962329378,101.6921007,40
5181,3.036622213,101.6958076,40
5182,2.93419717,101.604097,31
5183,2.91695125,101.5914804,44
5184,2.858478502,101.6122871,44
5185,3.0359047,101.6771085,70
5186,2.882272509,101.6164864,44
5187,2.959273839,101.7167506,58
5188,3.010067172,101.6958757,40
5189,2.875507434,101.7329465,97
5190,3.035345846,101.736192,15
5191,2.933700069,101.634004,44
5192,3.01848406,101.671891,70
5193,2.93958101,101.7017924,58
5194,2.934387879,101.7128368,58
5195,2.924995164,101.7007002,0
5196,2.954896057,101.7356144,58
5197,2.900842291,101.750688,58
5198,2.943026035,101.6072093,31
5199,2.971611468,101.5923914,31
5200,2.929642709,101.6220683,44
5201,2.967334313,101.5928595,31
5202,2.91949507,101.6741975,0
5203,3.02565665,101.5927701,19
5204,2.991788125,101.5993823,71
5205,2.969513469,101.6153119,31
5206,2.935041734,101.6750437,0
5207,2.884135359,101.7076184,0
5208,2.867724809,101.6207624,44
5209,2.940661844,101.6571466,44
5210,2.865581675,101.7109872,97
5211,2.943402369,101.6251322,31
5212,2.927397064,101.739625,58
5213,2.900243621,101.6128843,44
5214,2.991685427,101.6505729,70
5215,2.864520718,101.6254558,44
5216,2.900508044,101.6633974,0
5217,2.864386989,101.7237145,97
5218,2.955314426,101.7192548,58
5219,2.924769448,101.706904,58
5220,3.013977409,101.6131762,19
5221,2.953782651,101.7259062,58
5222,2.953891108,101.716886,58
5223,2.943308138,101.6854516,40
5224,2.899792478,101.6397423,44
5225,2.86329724,101.6143138,44
5226,2.947885535,101.6239132,31
5227,3.006511839,101.6842876,40
5228,2.992180006,101.594498,71
5229,2.886390586,101.6270474,44
5230,2.909679806,101.7449854,58
5231,3.030215364,101.7451631,15
5232,2.873990519,101.7369853,97
5233,3.021027896,101.6709472,70
5234,2.994225621,101.6236514,19
5235,2.92087023,101.7387911,58
5236,3.017694156,101.70802,40
5237,2.91487946,101.6321717,44
5238,2.94564001,101.6834429,40
5239,2.935121843,101.6562534,44
5240,2.902914954,101.6452744,44
5241,2.989567065,101.6073027,19
5242,2.931634158,101.6033498,44
5243,2.887726222,101.6478418,0
5244,2.996017651,101.6374432,2
5245,2.967827707,101.6355059,19
5246,2.973464041,101.7094457,40
5247,3.03198289,101.6119718,19
5248,3.024946345,101.6191844,19
5249,2.975241862,101.749149,92
5250,2.906108013,101.6908454,0
5251,2.886597165,101.6923355,0
5252,3.000100588,101.7017518,40
5253,2.927909781,101.6558495,44
5254,3.025678855,101.6202087,19
5255,2.968995186,101.734899,58
5256,2.992962795,101.6874361,40
5257,2.924567855,101.5958856,44
5258,2.988248103,101.6836963,40
5259,2.999963082,101.7518014,92
5260,2.910664977,101.6964826,0
5261,2.901026531,101.6692264,0
5262,2.990214411,101.6423665,2
5263,2.894008974,101.6422523,44
5264,2.857041482,101.6927046,0
5265,2.95128171,101.5894187,31
5266,2.982392191,101.7108382,40
5267,2.931881256,101.6354523,44
5268,2.894346436,101.6354485,44
5269,3.022953841,101.6188409,19
5270,3.014606817,101.7133576,40
5271,2.865697176,101.6690547,0
5272,2.890323489,101.7287511,0
5273,2.944843842,101.6733319,40
5274,2.88115704,101.6462705,0
5275,2.959060178,101.6349839,19
5276,2.979791757,101.7459179,92
5277,2.966706585,101.7267584,58
5278,2.878002556,101.6934485,0
5279,2.924040747,101.6139392,44
5280,2.9442683,101.6639601,40
5281,2.943622083,101.7422823,58
5282,2.862790567,101.7103294,97
5283,2.938029626,101.6160879,31
5284,3.022132778,101.7126264,40
5285,2.940843808,101.6889368,58
5286,2.857410787,101.7078581,97
5287,2.959851648,101.7309351,58
5288,2.896481757,101.6311541,44
5289,2.92736639,101.6873505,0
5290,2.982160888,101.6786919,40
5291,2.926106285,101.7364827,58
5292,2.856411149,101.7136442,97
5293,2.914645146,101.7041085,0
5294,3.00695621,101.646646,2
5295,2.86918572,101.6726953,0
5296,2.940729582,101.7047455,58
5297,2.935789993,101.594276,31
5298,3.018079385,101.7350652,39
5299,2.893829061,101.6922727,0
5300,3.030296269,101.6182001,19
5301,2.968677127,101.7360955,58
5302,2.936152733,101.6911888,58
5303,2.868585497,101.7007293,0
5304,3.040483207,101.6861951,40
5305,2.894821055,101.712634,0
5306,2.935713899,101.6866767,58
5307,3.020824402,101.6983679,40
5308,2.877033868,101.7005525,0
5309,2.860497375,101.7178852,97
5310,2.945070422,101.6336775,31
5311,2.904087227,101.7051229,0
5312,2.877055981,101.6388594,44
5313,3.014358602,101.7275557,40
5314,2.882452678,101.7304056,0
5315,2.852839336,101.6194943,44
5316,2.990425144,101.6944549,40
5317,3.024161468,101.735756,15
5318,2.951011231,101.6493157,70
5319,3.010621401,101.6138287,19
5320,2.92842919,101.6291233,44
5321,2.894750421,101.7049616,0
5322,2.95535505,101.734041,58
5323,2.885425751,101.6562235,0
5324,2.980708318,101.737245,92
5325,2.9782365,101.6723253,40
5326,3.001042823,101.6383368,2
5327,2.924674854,101.7169926,58
5328,2.931023966,101.7302613,58
5329,2.995960942,101.6926262,40
5330,3.040220349,101.7130108,40
5331,2.956928754,101.7515778,58
5332,2.971502658,101.6861534,40
5333,2.952168014,101.7049524,58
5334,2.885991657,101.672361,0
5335,3.031006941,101.7227919,40
5336,2.878201432,101.6254682,44
5337,2.925555978,101.7222175,58
5338,2.858500226,101.6973696,97
5339,2.956464069,101.6114239,31
5340,2.897287566,101.7347079,0
5341,3.035997483,101.7077674,40
5342,2.920048343,101.6804771,0
5343,3.017404199,101.7220326,40
5344,3.029269005,101.6414279,2
5345,3.011457443,101.6395709,2
5346,2.90794725,101.6653101,0
5347,2.972679109,101.6197053,19
5348,2.990200839,101.6674897,70
5349,2.96634847,101.6343239,19
5350,2.929700974,101.6323759,44
5351,2.877679967,101.6516774,0
5352,3.014164451,101.6430223,2
5353,2.975313194,101.5972323,31
5354,2.874177691,101.6193896,44
5355,2.975961057,101.6477709,2
5356,2.943416258,101.6258596,31
5357,2.903975987,101.7314888,0
5358,3.002451881,101.6404302,2
5359,2.933860248,101.6365605,44
5360,2.964632508,101.6846442,40
5361,2.854756765,101.5941152,44
5362,2.944824669,101.6079409,31
5363,2.901449716,101.6898627,0
5364,2.861260901,101.6832678,0
5365,2.861324301,101.606349,44
5366,2.94864783,101.663442,40
5367,2.852370855,101.7510046,97
5368,2.857941043,101.6951215,0
5369,2.878213011,101.6429143,44
5370,2.85631136,101.6281526,44
5371,2.886208767,101.7400781,0
5372,2.928851297,101.6164948,44
5373,2.870402637,101.6234642,44
5374,2.886398852,101.5919173,44
5375,2.914869473,101.7179936,58
5376,2.998207901,101.7315725,92
5377,2.929893078,101.670335,0
5378,2.951449421,101.6090442,31
5379,3.030970922,101.7447811,15
5380,2.964122006,101.7112782,58
5381,2.908707807,101.6477529,44
5382,2.897388516,101.6383991,44
5383,2.911808575,101.6354358,44
5384,2.948915748,101.7048214,58
5385,2.881344602,101.589663,44
5386,2.953642182,101.6768545,40
5387,2.91078077,101.6139017,44
5388,2.876380704,101.7030057,0
5389,2.895763671,101.7293051,0
5390,2.901340733,101.6432896,44
5391,2.881469504,101.7166637,0
5392,2.90979383,101.6875143,0
5393,3.035487267,101.6370227,5
5394,2.996000336,101.7511265,92
5395,2.959804345,101.7158611,58
5396,2.925105588,101.6296839,44
5397,3.038699093,101.6097307,19
5398,3.033418261,101.7512612,15
5399,2.950317669,101.6763496,40
5400,2.872583595,101.698911,0
5401,2.952792972,101.6022276,31
5402,2.944002788,101.5991263,31
5403,2.872140417,101.6345002,44
5404,2.961619005,101.6428102,19
5405,2.989215886,101.6236369,19
5406,2.914627508,101.6837242,0
5407,2.911174695,101.7515553,58
5408,2.978893539,101.6555422,70
5409,3.005594303,101.6787248,40
5410,2.983699245,101.64143,2
5411,2.878199524,101.6756112,0
5412,3.007066562,101.5934244,71
5413,2.926255776,101.6157013,44
5414,2.865040966,101.7493038,97
5415,2.854153969,101.7058541,97
5416,2.99157893,101.6043892,19
5417,2.973510723,101.7355383,92
5418,2.865368427,101.7031942,0
5419,3.005641522,101.6728777,70
5420,2.905827906,101.6727112,0
5421,3.029980254,101.7123575,40
5422,2.957469303,101.6151346,31
5423,2.92598465,101.6025113,44
5424,2.886458453,101.6367151,44
5425,2.872675479,101.6217386,44
5426,2.950808574,101.661592,70
5427,3.016704418,101.6042138,19
5428,2.883436321,101.7351145,0
5429,2.911298552,101.706302,0
5430,2.854278189,101.6869042,0
5431,2.936584816,101.6727837,0
5432,2.890937042,101.6787689,0
5433,2.974585932,101.6205253,19
5434,3.007659264,101.6689392,70
5435,3.002557458,101.7517912,92
5436,2.871930966,101.6571759,0
5437,2.920550886,101.6371118,44
5438,2.892802961,101.711866,0
5439,2.861019492,101.6038519,44
5440,2.959816072,101.7166379,58
5441,3.034636776,101.7180049,40
5442,2.988131316,101.6201772,19
5443,2.909198712,101.6447552,44
5444,2.95341065,101.6161515,31
5445,3.008341423,101.5934141,71
5446,2.918649521,101.7085929,0
5447,2.958090683,101.6407472,19
5448,2.957904844,101.6353141,19
5449,2.92626646,101.7110113,58
5450,2.907161715,101.7191204,0
5451,2.921995692,101.7512738,58
5452,2.999306413,101.6288975,19
5453,2.868912486,101.6963787,0
5454,2.871029329,101.6626786,0
5455,3.016457252,101.7206794,40
5456,2.944767499,101.713398,58
5457,2.853964804,101.6668252,0
5458,2.92850311,101.7117198,58
5459,2.950592814,101.6430217,19
5460,2.860014887,101.6265634,44
5461,3.005003617,101.617484,19
5462,2.966228597,101.6095046,31
5463,3.027807209,101.6371574,2
5464,2.866113022,101.6976912,0
5465,2.923200943,101.7131866,58
5466,2.961143223,101.7340451,58
5467,2.902463189,101.5906336,44
5468,2.879476119,101.6549856,0
5469,2.985111833,101.7008353,40
5470,2.955637201,101.7127116,58
5471,2.925181415,101.6477472,44
5472,2.916086592,101.6262244,44
5473,2.920133613,101.7444497,58
5474,2.990187801,101.6167319,19
5475,2.868883878,101.6747728,0
5476,2.961003942,101.6190441,31
5477,2.857222885,101.6859344,0
5478,2.851856137,101.6614206,0
5479,3.037048244,101.6093313,19
5480,3.010205911,101.6961317,40
5481,3.0341934,101.618517,19
5482,2.877708562,101.6554498,0
5483,3.005957901,101.631825,19
5484,2.975250678,101.6412388,19
5485,2.91858047,101.592283,44
5486,2.902489862,101.7056214,0
5487,2.916576031,101.655462,44
5488,2.890153132,101.5991935,44
5489,3.018763592,101.7002803,40
5490,2.938796177,101.6130283,31
5491,2.955728235,101.5920109,31
5492,2.966489135,101.7216693,58
5493,2.963735247,101.7085329,58
5494,2.858949174,101.6752515,0
5495,2.93294848,101.6546223,44
5496,2.937081661,101.6410154,44
5497,2.860927037,101.7514058,97
5498,2.946896518,101.7204684,58
5499,2.937605734,101.7300708,58
5500,2.911323061,101.7512861,58
5501,2.889244366,101.6039366,44
5502,2.903815535,101.6979601,0
5503,3.018869612,101.7268334,40
5504,2.991844602,101.7314421,92
5505,2.905960991,101.662058,0
5506,3.017328382,101.7098493,40
5507,2.946822194,101.7009852,58
5508,2.927203655,101.679044,0
5509,2.958467538,101.6405238,19
5510,2.877876023,101.60584,44
5511,2.942065578,101.7311491,58
5512,2.896125692,101.6976297,0
5513,2.870475444,101.7286064,97
5514,3.023885497,101.6377807,2
5515,2.985101757,101.6540568,70
5516,3.001575049,101.6563749,70
5517,3.009489713,101.732424,39
5518,2.87710503,101.6844769,0
5519,3.028874369,101.7301892,15
5520,2.964693532,101.6172981,31
5521,2.943081455,101.6655824,40
5522,2.97841838,101.6763438,40
5523,2.89217286,101.6470857,44
5524,3.030029705,101.7333236,15
5525,2.942582718,101.6574389,70
5526,2.933831545,101.6989632,58
5527,2.945087582,101.6462289,31
5528,2.962384063,101.7219032,58
5529,2.898626242,101.6474927,44
5530,2.868331204,101.6961106,0
5531,2.979700165,101.750932,92
5532,2.999114258,101.6451822,2
5533,2.997034272,101.617357,19
5534,2.991101494,101.6990302,40
5535,2.867073159,101.5912251,44
5536,3.0042887,101.7338081,92
5537,2.854521973,101.6237574,44
5538,2.971412737,101.6798113,40
5539,2.904899131,101.6632029,0
5540,2.953808362,101.6963772,40
5541,2.968679984,101.6097846,31
5542,3.023138591,101.6172515,19
5543,3.00533447,101.6023734,19
5544,2.921845968,101.6717925,0
5545,3.005880184,101.7264462,40
5546,2.966753138,101.7310721,58
5547,3.007031443,101.6592461,70
5548,2.899648871,101.6705414,0
5549,2.982203309,101.6088768,19
5550,2.936196198,101.6203703,44
5551,2.983395313,101.6108974,19
5552,3.040159474,101.709979,40
5553,2.939968929,101.6786974,40
5554,2.862974898,101.6476964,0
5555,2.907393573,101.6837016,0
5556,2.92985107,101.7324104,58
5557,2.975627668,101.7463454,92
5558,2.868473617,101.7058559,0
5559,2.97279672,101.6325947,19
5560,2.920443204,101.6125449,44
5561,2.885404845,101.6755781,0
5562,2.852887659,101.6597325,0
5563,2.979686293,101.6727943,40
5564,2.88813384,101.5919361,44
5565,2.939467475,101.62173,31
5566,2.880076496,101.6423993,44
5567,2.982643307,101.6450706,2
5568,2.92953634,101.6245995,44
5569,2.93888735,101.5937237,31
5570,2.903792389,101.6013805,44
5571,2.931061541,101.6499119,44
5572,3.020705147,101.6360707,2
5573,2.88950199,101.6984498,0
5574,2.927936483,101.662853,0
5575,2.925184887,101.6346942,44
5576,2.854801237,101.7153294,97
5577,2.981278745,101.7235913,92
5578,2.871058473,101.6404807,44
